BINCODE	NAME	IDENTIFIER	DESCRIPTION	TYPE
'4.4.2'	'Amino acid metabolism.serine group amino acid biosynthesis.cysteine'	''	''	
'4.4.2.1'	'Amino acid metabolism.serine group amino acid biosynthesis.cysteine.serine O-acetyltransferase *(SAT)'	''	''	
'4.4.2.2'	'Amino acid metabolism.serine group amino acid biosynthesis.cysteine.O-acetylserine sulfydrylase *(OASS)'	''	''	
'4.4.3'	'Amino acid metabolism.serine group amino acid biosynthesis.glycine'	''	''	
'4.4.3.1'	'Amino acid metabolism.serine group amino acid biosynthesis.glycine.serine hydroxymethyltransferase *(SHM)'	''	''	
'4.5'	'Amino acid metabolism.shikimate group amino acid biosynthesis'	''	''	
'4.5.1'	'Amino acid metabolism.shikimate group amino acid biosynthesis.shikimate pathway'	''	''	
'4.5.1.1'	'Amino acid metabolism.shikimate group amino acid biosynthesis.shikimate pathway.3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase'	''	''	
'4.5.1.2'	'Amino acid metabolism.shikimate group amino acid biosynthesis.shikimate pathway.3-dehydroquinate synthase *(DHQS)'	''	''	
'4.5.1.3'	'Amino acid metabolism.shikimate group amino acid biosynthesis.shikimate pathway.3-dehydroquinate dehydratase and shikimate dehydrogenase'	''	''	
'4.5.1.4'	'Amino acid metabolism.shikimate group amino acid biosynthesis.shikimate pathway.shikimate kinase'	'at3g26900'	'mercator4v5.0: shikimate kinase & original description: none'	T
'4.5.1.5'	'Amino acid metabolism.shikimate group amino acid biosynthesis.shikimate pathway.5-enolpyruvyl-shikimate 3-phosphate (EPSP) synthase'	''	''	
'4.5.1.6'	'Amino acid metabolism.shikimate group amino acid biosynthesis.shikimate pathway.chorismate synthase'	''	''	
'4.5.2'	'Amino acid metabolism.shikimate group amino acid biosynthesis.phenylalanine and tyrosine'	''	''	
'4.5.2.1'	'Amino acid metabolism.shikimate group amino acid biosynthesis.phenylalanine and tyrosine.chorismate mutase'	''	''	
'4.5.2.2'	'Amino acid metabolism.shikimate group amino acid biosynthesis.phenylalanine and tyrosine.prephenate aminotransferase *(PPA-AT)'	''	''	
'4.5.2.3'	'Amino acid metabolism.shikimate group amino acid biosynthesis.phenylalanine and tyrosine.arogenate dehydrogenase *(ADH)'	''	''	
'4.5.2.4'	'Amino acid metabolism.shikimate group amino acid biosynthesis.phenylalanine and tyrosine.arogenate dehydratase *(ADT)'	''	''	
'4.5.3'	'Amino acid metabolism.shikimate group amino acid biosynthesis.tryptophan'	''	''	
'4.5.3.1'	'Amino acid metabolism.shikimate group amino acid biosynthesis.tryptophan.anthranilate synthase heterodimer'	''	''	
'4.5.3.1.1'	'Amino acid metabolism.shikimate group amino acid biosynthesis.tryptophan.anthranilate synthase heterodimer.subunit alpha'	''	''	
'4.5.3.1.2'	'Amino acid metabolism.shikimate group amino acid biosynthesis.tryptophan.anthranilate synthase heterodimer.subunit beta'	''	''	
'4.5.3.2'	'Amino acid metabolism.shikimate group amino acid biosynthesis.tryptophan.anthranilate phosphoribosyltransferase'	''	''	
'4.5.3.3'	'Amino acid metabolism.shikimate group amino acid biosynthesis.tryptophan.phosphoribosyanthranilate isomerase'	''	''	
'4.5.3.4'	'Amino acid metabolism.shikimate group amino acid biosynthesis.tryptophan.indole-3-glycerol phosphate synthase'	''	''	
'4.5.3.5'	'Amino acid metabolism.shikimate group amino acid biosynthesis.tryptophan.tryptophan synthase heterodimer'	''	''	
'4.5.3.5.1'	'Amino acid metabolism.shikimate group amino acid biosynthesis.tryptophan.tryptophan synthase heterodimer.subunit alpha'	''	''	
'4.5.3.5.2'	'Amino acid metabolism.shikimate group amino acid biosynthesis.tryptophan.tryptophan synthase heterodimer.subunit beta'	''	''	
'4.6'	'Amino acid metabolism.amino acid degradation'	''	''	
'4.6.1'	'Amino acid metabolism.amino acid degradation.arginine'	''	''	
'4.6.1.1'	'Amino acid metabolism.amino acid degradation.arginine.arginase'	''	''	
'4.6.1.2'	'Amino acid metabolism.amino acid degradation.arginine.urease'	''	''	
'4.6.1.3'	'Amino acid metabolism.amino acid degradation.arginine.urease accessory protein activities'	''	''	
'4.6.1.3.1'	'Amino acid metabolism.amino acid degradation.arginine.urease accessory protein activities.urease accessory protein *(UreD)'	''	''	
'4.6.1.3.2'	'Amino acid metabolism.amino acid degradation.arginine.urease accessory protein activities.urease accessory protein *(UreF)'	''	''	
'4.6.1.3.3'	'Amino acid metabolism.amino acid degradation.arginine.urease accessory protein activities.urease accessory protein *(UreG)'	''	''	
'4.6.1.4'	'Amino acid metabolism.amino acid degradation.arginine.cyanase *(CYN)'	''	''	
'4.6.2'	'Amino acid metabolism.amino acid degradation.gamma-aminobutyrate (GABA)'	''	''	
'4.6.2.1'	'Amino acid metabolism.amino acid degradation.gamma-aminobutyrate (GABA).gamma-aminobutyric acid pyruvate transaminase'	''	''	
'4.6.2.2'	'Amino acid metabolism.amino acid degradation.gamma-aminobutyrate (GABA).succinate formation'	''	''	
'4.6.2.2.1'	'Amino acid metabolism.amino acid degradation.gamma-aminobutyrate (GABA).succinate formation.NAD-dependent succinic semialdehyde dehydrogenase'	'at1g79440'	'mercator4v5.0: NAD-dependent succinic semialdehyde dehydrogenase & original description: none'	T
'4.6.2.2.2'	'Amino acid metabolism.amino acid degradation.gamma-aminobutyrate (GABA).succinate formation.NADP-dependent succinic semialdehyde dehydrogenase'	''	''	
'4.6.2.3'	'Amino acid metabolism.amino acid degradation.gamma-aminobutyrate (GABA).gamma-hydroxybutyrate formation'	''	''	
'4.6.2.3.1'	'Amino acid metabolism.amino acid degradation.gamma-aminobutyrate (GABA).gamma-hydroxybutyrate formation.bifunctional gamma-hydroxybutyrate dehydrogenase and glyoxylate reductase'	''	''	
'4.6.3'	'Amino acid metabolism.amino acid degradation.proline'	''	''	
'4.6.3.1'	'Amino acid metabolism.amino acid degradation.proline.proline dehydrogenase'	''	''	
'4.6.3.2'	'Amino acid metabolism.amino acid degradation.proline.delta-1-pyrroline-5-carboxylate dehydrogenase'	''	''	
'4.6.4'	'Amino acid metabolism.amino acid degradation.lysine'	''	''	
'4.6.4.1'	'Amino acid metabolism.amino acid degradation.lysine.bifunctional lysine ketoglutarate reductase and saccharopine dehydrogenase'	''	''	
'4.6.4.2'	'Amino acid metabolism.amino acid degradation.lysine.piperideine-6-carboxylate dehydrogenase'	''	''	
'4.6.4.3'	'Amino acid metabolism.amino acid degradation.lysine.D-2-hydroxyglutarate synthase'	''	''	
'4.6.4.4'	'Amino acid metabolism.amino acid degradation.lysine.D-2-hydroxyglutarate dehydrogenase'	''	''	
'4.6.5'	'Amino acid metabolism.amino acid degradation.threonine'	''	''	
'4.6.5.1'	'Amino acid metabolism.amino acid degradation.threonine.threonine aldolase'	''	''	
'4.6.5.2'	'Amino acid metabolism.amino acid degradation.threonine.threonine dehydratase'	''	''	
'4.6.6'	'Amino acid metabolism.amino acid degradation.cysteine'	''	''	
'4.6.6.1'	'Amino acid metabolism.amino acid degradation.cysteine.mercaptopyruvate sulfurtransferase'	''	''	
'4.6.6.2'	'Amino acid metabolism.amino acid degradation.cysteine.sulfur dioxygenase'	''	''	
'4.6.6.3'	'Amino acid metabolism.amino acid degradation.cysteine.cysteine desulfhydrase'	''	''	
'4.6.7'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids'	''	''	
'4.6.7.1'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.branched-chain aminotransferase *(BCAT)'	''	''	
'4.6.7.2'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.branched-chain alpha-keto acid dehydrogenase complex'	''	''	
'4.6.7.2.1'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.branched-chain alpha-keto acid dehydrogenase complex.E1 2-oxoisovalerate dehydrogenase subcomplex'	''	''	
'4.6.7.2.1.1'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.branched-chain alpha-keto acid dehydrogenase complex.E1 2-oxoisovalerate dehydrogenase subcomplex.subunit alpha'	''	''	
'4.6.7.2.1.2'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.branched-chain alpha-keto acid dehydrogenase complex.E1 2-oxoisovalerate dehydrogenase subcomplex.subunit beta'	''	''	
'4.6.7.2.2'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.branched-chain alpha-keto acid dehydrogenase complex.E2 lipoamide acyltransferase component *(LTA1)'	''	''	
'4.6.7.2.3'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.branched-chain alpha-keto acid dehydrogenase complex.E3 dihydrolipoamide dehydrogenase component'	''	''	
'4.6.7.3'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.isovaleryl-CoA-dehydrogenase *(IVDH)'	''	''	
'4.6.7.4'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.3-hydroxyisobutyryl-CoA hydrolase *(CHY)'	''	''	
'4.6.7.5'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.leucine'	''	''	
'4.6.7.5.1'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.leucine.methylcrotonoyl-CoA carboxylase heterodimer'	''	''	
'4.6.7.5.1.1'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.leucine.methylcrotonoyl-CoA carboxylase heterodimer.subunit alpha'	''	''	
'4.6.7.5.1.2'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.leucine.methylcrotonoyl-CoA carboxylase heterodimer.subunit beta'	''	''	
'4.6.7.5.2'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.leucine.hydroxymethylglutaryl-CoA lyase'	''	''	
'4.6.7.5.3'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.leucine.methylglutaconyl-CoA hydratase'	''	''	
'4.6.7.6'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.valine'	''	''	
'4.6.7.6.1'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.valine.3-hydroxyisobutyrate dehydrogenase *(HDH)'	''	''	
'4.6.7.6.2'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.valine.methylmalonate-semialdehyde dehydrogenase *(MMSD)'	''	''	
'4.6.7.7'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.isoleucine'	''	''	
'4.6.7.7.1'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.isoleucine.3-hydroxypropionate dehydrogenase'	''	''	
'4.6.7.8'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.acyl-CoA dehydrogenase oxidation'	''	''	
'4.6.7.8.1'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.acyl-CoA dehydrogenase oxidation.ETF electron transfer flavoprotein heterodimer'	''	''	
'4.6.7.8.1.1'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.acyl-CoA dehydrogenase oxidation.ETF electron transfer flavoprotein heterodimer.subunit alpha'	''	''	
'4.6.7.8.1.2'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.acyl-CoA dehydrogenase oxidation.ETF electron transfer flavoprotein heterodimer.subunit beta'	''	''	
'4.6.7.8.2'	'Amino acid metabolism.amino acid degradation.branched-chain amino acids.acyl-CoA dehydrogenase oxidation.electron transfer flavoprotein-ubiquinone oxidoreductase *(ETF-QO)'	''	''	
'4.6.8'	'Amino acid metabolism.amino acid degradation.aromatic amino acids'	''	''	
'4.6.8.1'	'Amino acid metabolism.amino acid degradation.aromatic amino acids.aromatic-amino-acid aminotransferase'	''	''	
'4.6.8.2'	'Amino acid metabolism.amino acid degradation.aromatic amino acids.aromatic amino acid hydroxylase *(AAH)'	''	''	
'4.6.8.3'	'Amino acid metabolism.amino acid degradation.aromatic amino acids.aromatic amino acid decarboxylase'	''	''	
'4.6.8.4'	'Amino acid metabolism.amino acid degradation.aromatic amino acids.tyrosine'	''	''	
'4.6.8.4.1'	'Amino acid metabolism.amino acid degradation.aromatic amino acids.tyrosine.tyrosine aminotransferase *(TAT)'	''	''	
'4.6.8.4.2'	'Amino acid metabolism.amino acid degradation.aromatic amino acids.tyrosine.homogentisate dioxygenase *(HGO)'	''	''	
'4.6.8.4.3'	'Amino acid metabolism.amino acid degradation.aromatic amino acids.tyrosine.maleylacetoacetate isomerase *(MAAI)'	''	''	
'4.6.8.4.4'	'Amino acid metabolism.amino acid degradation.aromatic amino acids.tyrosine.fumarylacetoacetate hydrolase *(FAH)'	''	''	
'4.6.9'	'Amino acid metabolism.amino acid degradation.methionine'	''	''	
'4.6.9.1'	'Amino acid metabolism.amino acid degradation.methionine.methionine gamma-lyase'	''	''	
'4.7'	'Amino acid metabolism.amino acid racemization'	''	''	
'4.7.1'	'Amino acid metabolism.amino acid racemization.PLP-dependent serine racemase'	''	''	
'4.7.2'	'Amino acid metabolism.amino acid racemization.PLP-independent amino acid racemase'	''	''	
'5'	'Lipid metabolism'	''	''	
'5.1'	'Lipid metabolism.fatty acid metabolism'	''	''	
'5.1.1'	'Lipid metabolism.fatty acid metabolism.citrate shuttle'	''	''	
'5.1.1.1'	'Lipid metabolism.fatty acid metabolism.citrate shuttle.mitochondrial dicarboxylate transporter'	''	''	
'5.1.1.2'	'Lipid metabolism.fatty acid metabolism.citrate shuttle.ATP-dependent citrate lyase heterodimer'	''	''	
'5.1.1.2.1'	'Lipid metabolism.fatty acid metabolism.citrate shuttle.ATP-dependent citrate lyase heterodimer.subunit alpha'	''	''	
'5.1.1.2.2'	'Lipid metabolism.fatty acid metabolism.citrate shuttle.ATP-dependent citrate lyase heterodimer.subunit beta'	''	''	
'5.1.1.3'	'Lipid metabolism.fatty acid metabolism.citrate shuttle.cytosolic NAD-dependent malate dehydrogenase'	''	''	
'5.1.1.4'	'Lipid metabolism.fatty acid metabolism.citrate shuttle.cytosolic NADP-dependent malic enzyme'	''	''	
'5.1.1.5'	'Lipid metabolism.fatty acid metabolism.citrate shuttle.MPC pyruvate carrier complex'	''	''	
'5.1.1.5.1'	'Lipid metabolism.fatty acid metabolism.citrate shuttle.MPC pyruvate carrier complex.component *(MPC1)'	''	''	
'5.1.1.5.2'	'Lipid metabolism.fatty acid metabolism.citrate shuttle.MPC pyruvate carrier complex.component *(MPC2)'	''	''	
'5.1.2'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA generation'	''	''	
'5.1.2.1'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA generation.plastidial pyruvate kinase'	''	''	
'5.1.2.2'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA generation.plastidial pyruvate dehydrogenase complex'	''	''	
'5.1.2.2.1'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA generation.plastidial pyruvate dehydrogenase complex.E1 pyruvate dehydrogenase subcomplex'	''	''	
'5.1.2.2.1.1'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA generation.plastidial pyruvate dehydrogenase complex.E1 pyruvate dehydrogenase subcomplex.subunit alpha'	''	''	
'5.1.2.2.1.2'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA generation.plastidial pyruvate dehydrogenase complex.E1 pyruvate dehydrogenase subcomplex.subunit beta'	''	''	
'5.1.2.2.2'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA generation.plastidial pyruvate dehydrogenase complex.E2 dihydrolipoamide acetyltransferase component'	''	''	
'5.1.2.2.3'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA generation.plastidial pyruvate dehydrogenase complex.E3 dihydrolipoamide dehydrogenase component'	''	''	
'5.1.2.3'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA generation.plastidial acetyl-CoA synthetase'	''	''	
'5.1.2.4'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA generation.malonyl-CoA decarboxylase'	''	''	
'5.1.3'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA carboxylation'	''	''	
'5.1.3.1'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA carboxylation.monomeric acetyl-CoA carboxylase *(ACC)'	''	''	
'5.1.3.2'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA carboxylation.polymeric acetyl-CoA carboxylase complex'	''	''	
'5.1.3.2.1'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA carboxylation.polymeric acetyl-CoA carboxylase complex.carboxyltransferase subunit alpha'	'at2g38040'	'mercator4v5.0: carboxyltransferase subunit alpha of polymeric acetyl-CoA carboxylase complex & original description: none'	T
'5.1.3.2.2'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA carboxylation.polymeric acetyl-CoA carboxylase complex.carboxyltransferase subunit beta'	''	''	
'5.1.3.2.3'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA carboxylation.polymeric acetyl-CoA carboxylase complex.BC-BCCP-BADC subcomplex'	''	''	
'5.1.3.2.3.1'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA carboxylation.polymeric acetyl-CoA carboxylase complex.BC-BCCP-BADC subcomplex.biotin carboxylase component *(BC)'	''	''	
'5.1.3.2.3.2'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA carboxylation.polymeric acetyl-CoA carboxylase complex.BC-BCCP-BADC subcomplex.biotin carboxyl carrier component *(BCCP)'	''	''	
'5.1.3.2.3.3'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA carboxylation.polymeric acetyl-CoA carboxylase complex.BC-BCCP-BADC subcomplex.regulatory subunit *(BADC)'	''	''	
'5.1.3.2.4'	'Lipid metabolism.fatty acid metabolism.acetyl-CoA carboxylation.polymeric acetyl-CoA carboxylase complex.regulatory protein *(CTI)'	''	''	
'5.1.4'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system'	''	''	
'5.1.4.1'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.acyl carrier protein *(ptACP))'	''	''	
'5.1.4.2'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.ketoacyl-ACP synthase (ptKAS) activities'	''	''	
'5.1.4.2.1'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.ketoacyl-ACP synthase (ptKAS) activities.ketoacyl-ACP synthase I'	''	''	
'5.1.4.2.2'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.ketoacyl-ACP synthase (ptKAS) activities.ketoacyl-ACP synthase II'	''	''	
'5.1.4.2.3'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.ketoacyl-ACP synthase (ptKAS) activities.ketoacyl-ACP synthase III'	''	''	
'5.1.4.3'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.hydroxyacyl-ACP dehydratase *(ptHD))'	''	''	
'5.1.4.4'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.ketoacyl-ACP reductase *(KAR)'	'at1g24360'	'mercator4v5.0: ketoacyl-ACP reductase & original description: none'	T
'5.1.4.5'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.enoyl-ACP reductase *(ER)'	''	''	
'5.1.4.6'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.elongation of exogenous fatty acid chains'	''	''	
'5.1.4.6.1'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.elongation of exogenous fatty acid chains.medium-chain acyl-ACP synthetase'	''	''	
'5.1.4.7'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.termination of fatty acid chains'	''	''	
'5.1.4.7.1'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.termination of fatty acid chains.oleoyl-ACP thioesterase *(FATA)'	''	''	
'5.1.4.7.2'	'Lipid metabolism.fatty acid metabolism.plastidial fatty acid synthase (ptFAS) system.termination of fatty acid chains.palmitoyl-ACP thioesterase *(FATB)'	''	''	
'5.1.5'	'Lipid metabolism.fatty acid metabolism.mitochondrial fatty acid synthase (mtFAS) system'	''	''	
'5.1.5.1'	'Lipid metabolism.fatty acid metabolism.mitochondrial fatty acid synthase (mtFAS) system.acyl carrier protein *(mtACP))'	''	''	
'5.1.5.2'	'Lipid metabolism.fatty acid metabolism.mitochondrial fatty acid synthase (mtFAS) system.phosphopantetheinyl transferase *(mtPPT))'	''	''	
'5.1.5.3'	'Lipid metabolism.fatty acid metabolism.mitochondrial fatty acid synthase (mtFAS) system.malonyl-CoA synthetase *(mtMCS))'	''	''	
'5.1.5.4'	'Lipid metabolism.fatty acid metabolism.mitochondrial fatty acid synthase (mtFAS) system.malonyl-CoA:ACP transacylase *(MCAT)'	''	''	
'5.1.5.5'	'Lipid metabolism.fatty acid metabolism.mitochondrial fatty acid synthase (mtFAS) system.ketoacyl-ACP synthase *(mtKAS))'	''	''	
'5.1.5.6'	'Lipid metabolism.fatty acid metabolism.mitochondrial fatty acid synthase (mtFAS) system.hydroxyacyl-ACP dehydratase *(mtHD))'	''	''	
'5.1.5.7'	'Lipid metabolism.fatty acid metabolism.mitochondrial fatty acid synthase (mtFAS) system.enoyl-ACP reductase *(mtER))'	''	''	
'5.1.6'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system'	''	''	
'5.1.6.1'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system.fatty acid elongation complex'	''	''	
'5.1.6.1.1'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system.fatty acid elongation complex.condensing enzyme activities'	''	''	
'5.1.6.1.1.1'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system.fatty acid elongation complex.condensing enzyme activities.3-ketoacyl-CoA synthase *(KCS)'	'at2g16280'	'mercator4v5.0: 3-ketoacyl-CoA synthase *(KCS) & original description: none'	T
'5.1.6.1.1.2'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system.fatty acid elongation complex.condensing enzyme activities.condensing enzyme *(ELO)'	''	''	
'5.1.6.1.2'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system.fatty acid elongation complex.3-ketoacyl-CoA reductase *(KCR)'	''	''	
'5.1.6.1.3'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system.fatty acid elongation complex.3-hydroxyacyl-CoA dehydratase *(HCD)'	''	''	
'5.1.6.1.4'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system.fatty acid elongation complex.acyl-CoA dehydratase *(PTPLA)'	''	''	
'5.1.6.1.5'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system.fatty acid elongation complex.enoyl-CoA reductase *(ECR)'	''	''	
'5.1.6.2'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system.very long chain fatty acid elongation'	''	''	
'5.1.6.2.1'	'Lipid metabolism.fatty acid metabolism.endoplasmic reticulum-localized fatty acid elongase (FAE) system.very long chain fatty acid elongation.catalytic protein *(CER2)'	''	''	
'5.1.7'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation'	''	''	
'5.1.7.1'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.electron supply'	''	''	
'5.1.7.1.1'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.electron supply.NADH:cytochrome-b5 reductase *(CBR1)'	''	''	
'5.1.7.1.2'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.electron supply.cytochrome electron shuttle hemoprotein *(Cyt-b5)'	''	''	
'5.1.7.2'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.first desaturation'	''	''	
'5.1.7.2.1'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.first desaturation.delta-9 stearoyl-ACP desaturase *(AAD)'	''	''	
'5.1.7.2.2'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.first desaturation.acyl-CoA desaturase *(ADS/FAD5)'	''	''	
'5.1.7.2.3'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.first desaturation.trans-delta-3-hexadecenoic acid phosphatidylglycerol desaturase *(FAD4)'	''	''	
'5.1.7.3'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.methyl-end desaturation'	''	''	
'5.1.7.3.1'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.methyl-end desaturation.delta-12/delta-15 fatty acid desaturase *(FAD2/3/6-8)'	''	''	
'5.1.7.4'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.front-end desaturation'	''	''	
'5.1.7.4.1'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.front-end desaturation.clade-II delta-6 fatty acid desaturase'	''	''	
'5.1.7.4.2'	'Lipid metabolism.fatty acid metabolism.fatty acid desaturation.front-end desaturation.clade-III delta-5 fatty acid desaturase'	''	''	
'5.1.8'	'Lipid metabolism.fatty acid metabolism.fatty acid transport'	''	''	
'5.1.8.1'	'Lipid metabolism.fatty acid metabolism.fatty acid transport.fatty acid export protein *(FAX)'	''	''	
'5.1.8.2'	'Lipid metabolism.fatty acid metabolism.fatty acid transport.peroxisomal fatty acid transporter *(PXA1)'	''	''	
'5.1.8.3'	'Lipid metabolism.fatty acid metabolism.fatty acid transport.fatty acid transporter *(ABCA)'	''	''	
'5.1.9'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation'	''	''	
'5.1.9.1'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.peroxisomal long-chain acyl-CoA synthetase *(LACS6/7)'	''	''	
'5.1.9.2'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.core beta-oxidation'	''	''	
'5.1.9.2.1'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.core beta-oxidation.acyl CoA oxidase *(ACX)'	''	''	
'5.1.9.2.2'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.core beta-oxidation.multifunctional enzyme *(MFP)'	''	''	
'5.1.9.2.3'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.core beta-oxidation.3-ketoacyl-CoA thiolase *(KAT1/2/5)'	''	''	
'5.1.9.3'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.alternative beta-oxidation'	''	''	
'5.1.9.3.1'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.alternative beta-oxidation.monofunctional enoyl-CoA hydratase'	''	''	
'5.1.9.3.2'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.alternative beta-oxidation.monofunctionial hydroxyacyl-CoA dehydrogenase'	''	''	
'5.1.9.4'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.alpha-oxidation'	''	''	
'5.1.9.4.1'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.alpha-oxidation.alpha dioxygenase'	''	''	
'5.1.9.5'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.auxiliary degradation activities'	''	''	
'5.1.9.5.1'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.auxiliary degradation activities.dodecenoyl-CoA isomerase'	''	''	
'5.1.9.5.2'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.auxiliary degradation activities.dienoyl-CoA isomerase'	''	''	
'5.1.9.5.3'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.auxiliary degradation activities.dienoyl-CoA reductase'	''	''	
'5.1.9.5.4'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.auxiliary degradation activities.acyl-CoA thioesterase'	''	''	
'5.1.9.6'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.glyoxylate cycle'	''	''	
'5.1.9.6.1'	'Lipid metabolism.fatty acid metabolism.fatty acid degradation.glyoxylate cycle.citrate synthase'	''	''	
